delivery_id,match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,batsman_runs,extra_runs,total_runs,extra_type,is_wicket,dismissal_type,dismissed_player,fielder
D0112095,M0962,2,6,2,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Anrich Hazlewood,6,0,6,,False,,,
D0112096,M0962,2,6,3,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Anrich Hazlewood,2,0,2,,False,,,
D0112097,M0962,2,6,4,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Anrich Hazlewood,1,0,1,,False,,,
D0112098,M0962,2,6,5,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Anrich Hazlewood,2,0,2,,False,,,
D0112099,M0962,2,6,6,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Anrich Hazlewood,1,0,1,,False,,,
D0112100,M0962,2,7,1,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,4,0,4,,False,,,
D0112101,M0962,2,7,2,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,6,0,6,,False,,,
D0112102,M0962,2,7,3,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,1,0,1,,False,,,
D0112103,M0962,2,7,4,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,1,0,1,,False,,,
D0112104,M0962,2,7,5,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,6,2,8,bye,False,,,
D0112105,M0962,2,7,6,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Shadab van der Dussen,4,0,4,,False,,,
D0112106,M0962,2,8,1,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,2,0,2,,False,,,
D0112107,M0962,2,8,2,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,1,0,1,,False,,,
D0112108,M0962,2,8,3,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,6,0,6,,False,,,
D0112109,M0962,2,8,4,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,4,0,4,,False,,,
D0112110,M0962,2,8,5,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,2,0,2,,False,,,
D0112111,M0962,2,8,6,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Adil Jadeja,4,0,4,,False,,,
D0112112,M0962,2,9,1,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Mujeeb Natarajan,1,0,1,,False,,,
D0112113,M0962,2,9,2,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Mujeeb Natarajan,2,0,2,,False,,,
D0112114,M0962,2,9,3,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Mujeeb Natarajan,6,0,6,,False,,,
D0112115,M0962,2,9,4,Delhi Capitals,Sunrisers Hyderabad,Deepak Chahal,Ambati Hazlewood,Mujeeb Natarajan,6,0,6,,False,,,
D0112116,M0963,1,1,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,1,0,1,,False,,,
D0112117,M0963,1,1,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,0,0,0,,False,,,
D0112118,M0963,1,1,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,4,2,6,bye,False,,,
D0112119,M0963,1,1,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,0,0,0,,False,,,
D0112120,M0963,1,1,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,4,1,5,wide,False,,,
D0112121,M0963,1,1,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,2,0,2,,False,,,
D0112122,M0963,1,2,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,1,0,1,,False,,,
D0112123,M0963,1,2,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,2,0,2,,False,,,
D0112124,M0963,1,2,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,1,0,1,,False,,,
D0112125,M0963,1,2,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,0,0,0,,False,,,
D0112126,M0963,1,2,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,1,0,1,,False,,,
D0112127,M0963,1,2,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,2,0,2,,False,,,
D0112128,M0963,1,3,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,1,0,1,,False,,,
D0112129,M0963,1,3,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,1,0,1,,False,,,
D0112130,M0963,1,3,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,6,2,8,bye,False,,,
D0112131,M0963,1,3,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,1,0,1,,False,,,
D0112132,M0963,1,3,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,4,0,4,,False,,,
D0112133,M0963,1,3,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Mujeeb Natarajan,4,0,4,,False,,,
D0112134,M0963,1,4,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,0,1,1,wide,False,,,
D0112135,M0963,1,4,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,2,0,2,,False,,,
D0112136,M0963,1,4,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,0,0,0,,False,,,
D0112137,M0963,1,4,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,4,4,8,leg-bye,False,,,
D0112138,M0963,1,4,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,1,1,2,no-ball,False,,,
D0112139,M0963,1,4,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Steve Rabada,2,0,2,,False,,,
D0112140,M0963,1,5,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,0,0,0,,False,,,
D0112141,M0963,1,5,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,1,0,1,,False,,,
D0112142,M0963,1,5,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,1,0,1,,False,,,
D0112143,M0963,1,5,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,2,0,2,,False,,,
D0112144,M0963,1,5,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,2,0,2,,False,,,
D0112145,M0963,1,5,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Kane de Bruyn,4,0,4,,False,,,
D0112146,M0963,1,6,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,1,0,1,,False,,,
D0112147,M0963,1,6,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,2,0,2,,False,,,
D0112148,M0963,1,6,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,4,0,4,,False,,,
D0112149,M0963,1,6,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,1,0,1,,False,,,
D0112150,M0963,1,6,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,4,0,4,,False,,,
D0112151,M0963,1,6,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Dawid Rizwan,2,0,2,,False,,,
D0112152,M0963,1,7,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,1,0,1,,False,,,
D0112153,M0963,1,7,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,0,0,0,,False,,,
D0112154,M0963,1,7,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,1,0,1,,False,,,
D0112155,M0963,1,7,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,4,0,4,,False,,,
D0112156,M0963,1,7,5,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,4,0,4,,False,,,
D0112157,M0963,1,7,6,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Ollie Siraj,2,0,2,,False,,,
D0112158,M0963,1,8,1,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,4,2,6,bye,False,,,
D0112159,M0963,1,8,2,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,4,0,4,,False,,,
D0112160,M0963,1,8,3,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,4,0,4,,False,,,
D0112161,M0963,1,8,4,Mumbai Indians,Punjab Kings,Sunil Steyn,Dawid Gill,Najibullah Ngidi,0,0,0,,True,caught,Sunil Steyn,Mujeeb Natarajan
D0112162,M0963,1,8,5,Mumbai Indians,Punjab Kings,Dawid Gill,Ollie Rahul,Najibullah Ngidi,0,0,0,,True,lbw,Dawid Gill,
D0112163,M0963,1,8,6,Mumbai Indians,Punjab Kings,Ollie Rahul,Dinesh Ferguson,Najibullah Ngidi,1,0,1,,False,,,
D0112164,M0963,1,9,1,Mumbai Indians,Punjab Kings,Ollie Rahul,Dinesh Ferguson,Mujeeb Natarajan,1,0,1,,False,,,
D0112165,M0963,1,9,2,Mumbai Indians,Punjab Kings,Ollie Rahul,Dinesh Ferguson,Mujeeb Natarajan,4,0,4,,False,,,
D0112166,M0963,1,9,3,Mumbai Indians,Punjab Kings,Ollie Rahul,Dinesh Ferguson,Mujeeb Natarajan,0,0,0,,True,caught,Ollie Rahul,Ollie Siraj
D0112167,M0963,1,9,4,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Mujeeb Natarajan,2,0,2,,False,,,
D0112168,M0963,1,9,5,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Mujeeb Natarajan,0,1,1,wide,False,,,
D0112169,M0963,1,9,6,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Mujeeb Natarajan,1,0,1,,False,,,
D0112170,M0963,1,10,1,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,1,0,1,,False,,,
D0112171,M0963,1,10,2,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,2,0,2,,False,,,
D0112172,M0963,1,10,3,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,0,0,0,,False,,,
D0112173,M0963,1,10,4,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,2,0,2,,False,,,
D0112174,M0963,1,10,5,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,2,0,2,,False,,,
D0112175,M0963,1,10,6,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Steve Rabada,2,0,2,,False,,,
D0112176,M0963,1,11,1,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,4,0,4,,False,,,
D0112177,M0963,1,11,2,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,1,0,1,,False,,,
D0112178,M0963,1,11,3,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,2,0,2,,False,,,
D0112179,M0963,1,11,4,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,4,0,4,,False,,,
D0112180,M0963,1,11,5,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,2,0,2,,False,,,
D0112181,M0963,1,11,6,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Kane de Bruyn,1,0,1,,False,,,
D0112182,M0963,1,12,1,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,1,0,1,,False,,,
D0112183,M0963,1,12,2,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,0,1,1,wide,False,,,
D0112184,M0963,1,12,3,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,1,0,1,,False,,,
D0112185,M0963,1,12,4,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,4,0,4,,False,,,
D0112186,M0963,1,12,5,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,4,0,4,,False,,,
D0112187,M0963,1,12,6,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Dawid Rizwan,4,0,4,,False,,,
D0112188,M0963,1,13,1,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Ollie Siraj,2,0,2,,False,,,
D0112189,M0963,1,13,2,Mumbai Indians,Punjab Kings,Dinesh Ferguson,Wriddhiman Brewis,Ollie Siraj,0,0,0,,True,caught,Dinesh Ferguson,Ollie Siraj
D0112190,M0963,1,13,3,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Ollie Siraj,1,0,1,,False,,,
D0112191,M0963,1,13,4,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Ollie Siraj,1,0,1,,False,,,
D0112192,M0963,1,13,5,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Ollie Siraj,2,0,2,,False,,,
D0112193,M0963,1,13,6,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Ollie Siraj,2,0,2,,False,,,
D0112194,M0963,1,14,1,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,2,0,2,,False,,,
D0112195,M0963,1,14,2,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,2,0,2,,False,,,
D0112196,M0963,1,14,3,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,1,0,1,,False,,,
D0112197,M0963,1,14,4,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,2,0,2,,False,,,
D0112198,M0963,1,14,5,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,1,1,2,wide,False,,,
D0112199,M0963,1,14,6,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Najibullah Ngidi,0,2,2,bye,False,,,
D0112200,M0963,1,15,1,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,6,0,6,,False,,,
D0112201,M0963,1,15,2,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,0,0,0,,False,,,
D0112202,M0963,1,15,3,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,1,0,1,,False,,,
D0112203,M0963,1,15,4,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,4,0,4,,False,,,
D0112204,M0963,1,15,5,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,0,0,0,,False,,,
D0112205,M0963,1,15,6,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Mujeeb Natarajan,0,0,0,,False,,,
D0112206,M0963,1,16,1,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,2,0,2,,False,,,
D0112207,M0963,1,16,2,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,0,0,0,,False,,,
D0112208,M0963,1,16,3,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,6,0,6,,False,,,
D0112209,M0963,1,16,4,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,1,0,1,,False,,,
D0112210,M0963,1,16,5,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,2,0,2,,False,,,
D0112211,M0963,1,16,6,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Steve Rabada,0,0,0,,False,,,
D0112212,M0963,1,17,1,Mumbai Indians,Punjab Kings,Wriddhiman Brewis,Shardul Finch,Kane de Bruyn,2,0,2,,False,,,
D0112213,M0963,2,1,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,1,4,5,bye,False,,,
D0112214,M0963,2,1,2,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,4,0,4,,False,,,
D0112215,M0963,2,1,3,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,1,0,1,,False,,,
D0112216,M0963,2,1,4,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,2,0,2,,False,,,
D0112217,M0963,2,1,5,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,1,0,1,,False,,,
D0112218,M0963,2,1,6,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Sunil Cummins,1,0,1,,False,,,
D0112219,M0963,2,2,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,1,0,1,,False,,,
D0112220,M0963,2,2,2,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,1,0,1,,False,,,
D0112221,M0963,2,2,3,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,4,0,4,,False,,,
D0112222,M0963,2,2,4,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,1,0,1,,False,,,
D0112223,M0963,2,2,5,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,4,0,4,,False,,,
D0112224,M0963,2,2,6,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Shreyas Bairstow,1,2,3,bye,False,,,
D0112225,M0963,2,3,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,0,0,0,,False,,,
D0112226,M0963,2,3,2,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,1,0,1,,False,,,
D0112227,M0963,2,3,3,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,0,0,0,,False,,,
D0112228,M0963,2,3,4,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,2,0,2,,False,,,
D0112229,M0963,2,3,5,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,2,0,2,,False,,,
D0112230,M0963,2,3,6,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Andre Yadav,2,0,2,,False,,,
D0112231,M0963,2,4,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,4,0,4,,False,,,
D0112232,M0963,2,4,2,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,2,0,2,,False,,,
D0112233,M0963,2,4,3,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,1,0,1,,False,,,
D0112234,M0963,2,4,4,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,4,0,4,,False,,,
D0112235,M0963,2,4,5,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,2,0,2,,False,,,
D0112236,M0963,2,4,6,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Mohammad Brook,4,0,4,,False,,,
D0112237,M0963,2,5,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,0,0,0,,False,,,
D0112238,M0963,2,5,2,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,1,0,1,,False,,,
D0112239,M0963,2,5,3,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,1,0,1,,False,,,
D0112240,M0963,2,5,4,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,2,1,3,wide,False,,,
D0112241,M0963,2,5,5,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,1,0,1,,False,,,
D0112242,M0963,2,5,6,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Kieron Pope,2,0,2,,False,,,
D0112243,M0963,2,6,1,Punjab Kings,Mumbai Indians,Harry Yadav,Mohammad van der Dussen,Trent Ngidi,0,0,0,,True,caught,Harry Yadav,Sunil Cummins
D0112244,M0963,2,6,2,Punjab Kings,Mumbai Indians,Mohammad van der Dussen,Devon Sundar,Trent Ngidi,4,0,4,,False,,,
D0112245,M0963,2,6,3,Punjab Kings,Mumbai Indians,Mohammad van der Dussen,Devon Sundar,Trent Ngidi,1,0,1,,False,,,
D0112246,M0963,2,6,4,Punjab Kings,Mumbai Indians,Mohammad van der Dussen,Devon Sundar,Trent Ngidi,1,0,1,,False,,,
D0112247,M0963,2,6,5,Punjab Kings,Mumbai Indians,Mohammad van der Dussen,Devon Sundar,Trent Ngidi,0,0,0,,True,caught,Mohammad van der Dussen,Kieron Pope
D0112248,M0963,2,6,6,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Trent Ngidi,0,0,0,,False,,,
D0112249,M0963,2,7,1,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,0,0,0,,False,,,
D0112250,M0963,2,7,2,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,4,0,4,,False,,,
D0112251,M0963,2,7,3,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,2,0,2,,False,,,
D0112252,M0963,2,7,4,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,4,2,6,leg-bye,False,,,
D0112253,M0963,2,7,5,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,2,0,2,,False,,,
D0112254,M0963,2,7,6,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Sunil Cummins,1,0,1,,False,,,
D0112255,M0963,2,8,1,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,4,0,4,,False,,,
D0112256,M0963,2,8,2,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,2,0,2,,False,,,
D0112257,M0963,2,8,3,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,6,0,6,,False,,,
D0112258,M0963,2,8,4,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,4,0,4,,False,,,
D0112259,M0963,2,8,5,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,1,4,5,bye,False,,,
D0112260,M0963,2,8,6,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Shreyas Bairstow,2,0,2,,False,,,
D0112261,M0963,2,9,1,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,6,0,6,,False,,,
D0112262,M0963,2,9,2,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,1,0,1,,False,,,
D0112263,M0963,2,9,3,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,2,1,3,no-ball,False,,,
D0112264,M0963,2,9,4,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,1,0,1,,False,,,
D0112265,M0963,2,9,5,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,2,0,2,,False,,,
D0112266,M0963,2,9,6,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Andre Yadav,1,0,1,,False,,,
D0112267,M0963,2,10,1,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,1,0,1,,False,,,
D0112268,M0963,2,10,2,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,1,0,1,,False,,,
D0112269,M0963,2,10,3,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,1,0,1,,False,,,
D0112270,M0963,2,10,4,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,1,0,1,,False,,,
D0112271,M0963,2,10,5,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,4,0,4,,False,,,
D0112272,M0963,2,10,6,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Mohammad Brook,4,0,4,,False,,,
D0112273,M0963,2,11,1,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Kieron Pope,4,0,4,,False,,,
D0112274,M0963,2,11,2,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Kieron Pope,4,0,4,,False,,,
D0112275,M0963,2,11,3,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Kieron Pope,0,0,0,,False,,,
D0112276,M0963,2,11,4,Punjab Kings,Mumbai Indians,Devon Sundar,Deepak Klaasen,Kieron Pope,0,0,0,,True,caught,Devon Sundar,Shreyas Bairstow
D0112277,M0963,2,11,5,Punjab Kings,Mumbai Indians,Deepak Klaasen,Babar Rabada,Kieron Pope,1,0,1,,False,,,
D0112278,M0963,2,11,6,Punjab Kings,Mumbai Indians,Deepak Klaasen,Babar Rabada,Kieron Pope,4,0,4,,False,,,
D0112279,M0963,2,12,1,Punjab Kings,Mumbai Indians,Deepak Klaasen,Babar Rabada,Trent Ngidi,2,0,2,,False,,,
D0112280,M0963,2,12,2,Punjab Kings,Mumbai Indians,Deepak Klaasen,Babar Rabada,Trent Ngidi,1,0,1,,False,,,
